Rxn	KO	Reac	Prod	Path	ReacProd	ENZYME	stoichReac	stoichProd
R00229	K22224	C00033	C00024	1120	C00033 <=> C00024	6.2.1.13	1	1
R00920	K22224	C00100	C00163	640	C00163 <=> C00100	6.2.1.13	1	1
R00920	K22224	C00163	C00100	640	C00163 <=> C00100	6.2.1.13	1	1
R01739	K22229	C00257	C06473	30	C00257 <=> C06473	1.1.1.215	1	1
R01739	K22229	C00257	C06473	1120	C00257 <=> C06473	1.1.1.215	1	1
R01739	K22229	C06473	C00257	30	C00257 <=> C06473	1.1.1.215	1	1
R01739	K22229	C06473	C00257	1120	C00257 <=> C06473	1.1.1.215	1	1
R01034	K22251	C00116	C00184	561	C00116 <=> C00184	1.1.1.6	1	1
R01034	K22251	C00184	C00116	561	C00116 <=> C00184	1.1.1.6	1	1
R03396	K22252	C01222	C02977	51	C01222 => C02977	1.1.1.135	1	1
R03396	K22252	C01222	C02977	520	C01222 => C02977	1.1.1.135	1	1
R03398	K22252	C01222	C02977	51	C01222 => C02977	1.1.1.135	1	1
R03398	K22252	C01222	C02977	520	C01222 => C02977	1.1.1.135	1	1
R01433	K22268	C02352	C00181	500	C02352 => C00181	3.2.1.37	1	1
R01433	K22268	C02352	C00181	520	C02352 => C00181	3.2.1.37	1	1
R02589	K22270	C00587	C00628	362	C00587 => C00628	1.14.13.24	1	1
R02589	K22270	C00587	C00628	1120	C00587 <=> C00628	1.14.13.24	1	1
R02589	K22270	C00628	C00587	1120	C00587 <=> C00628	1.14.13.24	1	1
R02250	K22283	C00422	C00162	561	C00422 => C00162 + C00641	3.1.1.3	1	1
R02250	K22283	C00422	C00641	561	C00422 => C00162 + C00641	3.1.1.3	1	1
R02687	K22283	C00641	C00162	561	C00641 => C00162 + C01885	3.1.1.3	1	1
R02687	K22283	C00641	C01885	561	C00641 => C00162 + C01885	3.1.1.3	1	1
R02250	K22284	C00422	C00162	561	C00422 => C00162 + C00641	3.1.1.3	1	1
R02250	K22284	C00422	C00641	561	C00422 => C00162 + C00641	3.1.1.3	1	1
R02687	K22284	C00641	C00162	561	C00641 => C00162 + C01885	3.1.1.3	1	1
R02687	K22284	C00641	C01885	561	C00641 => C00162 + C01885	3.1.1.3	1	1
R00582	K22305	C00065	C01005	1120	C01005 <=> C00065	3.1.3.3	1	1
R00582	K22305	C01005	C00065	260	C01005 => C00065	3.1.3.3	1	1
R00582	K22305	C01005	C00065	680	C01005 => C00065	3.1.3.3	1	1
R00582	K22305	C01005	C00065	1120	C01005 <=> C00065	3.1.3.3	1	1
R08669	K22321	C08412	C17244	1110	C17244 <=> C08412	2.8.2.38	1	1
R08669	K22321	C17244	C08412	966	C17244 => C08412	2.8.2.38	1	1
R08669	K22321	C17244	C08412	1110	C17244 <=> C08412	2.8.2.38	1	1
R08671	K22321	C17248	C08409	966	C17248 => C08409	2.8.2.38	1	1
R05877	K22326	C01761	C11807	1110	C11807 <=> C01761	1.14.14.104	1	1
R05877	K22326	C11807	C01761	901	C11807 => C01761	1.14.14.104	1	1
R05877	K22326	C11807	C01761	1110	C11807 <=> C01761	1.14.14.104	1	1
R01544	K22345	C03752	C00204	30	C03752 => C00204	4.3.1.9	1	1
R05444	K22353	C06547	C06548	625	C06547 => C06548	1.14.13.69	1	1
R05444	K22353	C06547	C06548	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22353	C06548	C06547	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22354	C06547	C06548	625	C06547 => C06548	1.14.13.69	1	1
R05444	K22354	C06547	C06548	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22354	C06548	C06547	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22357	C06547	C06548	625	C06547 => C06548	1.14.13.69	1	1
R05444	K22357	C06547	C06548	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22357	C06548	C06547	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22358	C06547	C06548	625	C06547 => C06548	1.14.13.69	1	1
R05444	K22358	C06547	C06548	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22358	C06548	C06547	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22359	C06547	C06548	625	C06547 => C06548	1.14.13.69	1	1
R05444	K22359	C06547	C06548	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22359	C06548	C06547	1120	C06547 <=> C06548	1.14.13.69	1	1
R05444	K22362	C06547	C06548	625	C06547 => C06548	1.18.1.3	1	1
R05444	K22362	C06547	C06548	1120	C06547 <=> C06548	1.18.1.3	1	1
R05444	K22362	C06548	C06547	1120	C06547 <=> C06548	1.18.1.3	1	1
R01450	K22373	C00186	C00256	620	C00186 <=> C00256	5.1.2.1	1	1
R01450	K22373	C00256	C00186	620	C00186 <=> C00256	5.1.2.1	1	1
R07388	K22387	C04635	C15646	565	C04635 => C15646	3.1.4.39	1	1
R01316	K22389	C00157	C04233	564	C00157 => C04233	3.1.1.32	1	1
R02054	K22389	C00350	C05973	564	C00350 => C05973	3.1.1.32	1	1
R04034	K22389	C02737	C05974	564	C02737 => C05974	3.1.1.32	1	1
R07860	K22389	C00157	C06427	592	C00157 => C06427	3.1.1.32	1	1
R00428	K22391	C00044	C05922	790	C00044 => C05922	3.5.4.16	1	1
R04639	K22391	C06148	C04895	790	C06148 => C04895	3.5.4.16	1	1
R05046	K22391	C05922	C05923	790	C05922 => C05923	3.5.4.16	1	1
R05048	K22391	C05923	C06148	790	C05923 => C06148	3.5.4.16	1	1
R08863	K22392	C06452	C06454	440	C06452 => C06454	1.11.1.23	1	1
R05705	K22393	C00061	C01847	524	C00061 => C01847	1.5.1.36	1	1
R05705	K22393	C00061	C01847	1057	C00061 => C01847	1.5.1.36	1	1
R05705	K22394	C00061	C01847	524	C00061 => C01847	1.5.1.36	1	1
R05705	K22394	C00061	C01847	1057	C00061 => C01847	1.5.1.36	1	1
R02593	K22395	C00590	C02666	1110	C00590 <=> C02666	1.1.1.195	1	1
R02593	K22395	C02666	C00590	940	C02666 => C00590	1.1.1.195	1	1
R02593	K22395	C02666	C00590	1110	C00590 <=> C02666	1.1.1.195	1	1
R03918	K22395	C02325	C05610	1110	C02325 <=> C05610	1.1.1.195	1	1
R03918	K22395	C05610	C02325	940	C05610 => C02325	1.1.1.195	1	1
R03918	K22395	C05610	C02325	1110	C02325 <=> C05610	1.1.1.195	1	1
R06570	K22395	C12204	C12205	940	C12204 => C12205	1.1.1.195	1	1
R06570	K22395	C12204	C12205	1110	C12204 <=> C12205	1.1.1.195	1	1
R06570	K22395	C12205	C12204	1110	C12204 <=> C12205	1.1.1.195	1	1
R07437	K22395	C02646	C05608	1110	C05608 <=> C02646	1.1.1.195	1	1
R07437	K22395	C05608	C02646	940	C05608 => C02646	1.1.1.195	1	1
R07437	K22395	C05608	C02646	1110	C05608 <=> C02646	1.1.1.195	1	1
R02429	K22396	C00502	C03826	40	C00502 <=> C03826	4.2.1.82	1	1
R02429	K22396	C03826	C00502	40	C00502 <=> C03826	4.2.1.82	1	1
R01782	K22397	C00022	C03826	40	C03826 <=> C00022	4.1.2.28	1	1
R01782	K22397	C03826	C00022	40	C03826 <=> C00022	4.1.2.28	1	1
R00699	K22427	C00079	C05332	360	C00079 => C05332	4.1.1.53	1	1
R00685	K22433	C00078	C00398	380	C00078 => C00398	4.1.1.105	1	1
R00685	K22433	C00078	C00398	901	C00078 <=> C00398	4.1.1.105	1	1
R00685	K22433	C00078	C00398	1110	C00078 <=> C00398	4.1.1.105	1	1
R00685	K22433	C00398	C00078	901	C00078 <=> C00398	4.1.1.105	1	1
R00685	K22433	C00398	C00078	1110	C00078 <=> C00398	4.1.1.105	1	1
R02144	K22437	C00386	C01262	340	C00386 => C01262	2.1.1.22	1	1
R02911	K22450	C00780	C00978	380	C00780 => C00978	2.3.1.87	1	1
R02111	K22451	C00369	C00103	500	C00369 => C00718 + C00103	2.4.1.25	1	1
R02111	K22451	C00369	C00718	500	C00369 => C00718 + C00103	2.4.1.25	1	1
R05196	K22451	C00031	C00208	500	C00031 => C00208	2.4.1.25	1	1
R01346	K22457	C00152	C02362	250	C00152 => C02362	2.6.1.14	1	1
R00259	K22476	C00025	C00624	330	C00025 => C00624	2.3.1.1	1	1
R00259	K22476	C00025	C00624	1110	C00025 <=> C00624	2.3.1.1	1	1
R00259	K22476	C00624	C00025	1110	C00025 <=> C00624	2.3.1.1	1	1
R00259	K22477	C00025	C00624	330	C00025 => C00624	2.3.1.1	1	1
R00259	K22477	C00025	C00624	1110	C00025 <=> C00624	2.3.1.1	1	1
R00259	K22477	C00624	C00025	1110	C00025 <=> C00624	2.3.1.1	1	1
R07558	K22492	C02094	C08591	906	C02094 => C08591	1.14.15.24	1	1
R07558	K22492	C02094	C08591	1110	C02094 <=> C08591	1.14.15.24	1	1
R07558	K22492	C08591	C02094	1110	C02094 <=> C08591	1.14.15.24	1	1
R07559	K22492	C06098	C08591	1110	C08591 <=> C06098	1.14.15.24	1	1
R07559	K22492	C08591	C06098	906	C08591 => C06098	1.14.15.24	1	1
R07559	K22492	C08591	C06098	1110	C08591 <=> C06098	1.14.15.24	1	1
R03824	K22502	C02094	C05435	1110	C05435 <=> C02094	5.5.1.19	1	1
R03824	K22502	C05435	C02094	906	C05435 => C02094	5.5.1.19	1	1
R03824	K22502	C05435	C02094	1110	C05435 <=> C02094	5.5.1.19	1	1
R05341	K22502	C05432	C05435	906	C05432 => C05435	5.5.1.19	1	1
R05341	K22502	C05432	C05435	1110	C05432 <=> C05435	5.5.1.19	1	1
R05341	K22502	C05435	C05432	1110	C05432 <=> C05435	5.5.1.19	1	1
R05577	K22503	C00049	C02984	970	C00049 => C02984	6.1.1.12	1	1
R00519	K22515	C00011	C00058	630	C00058 <=> C00011	1.17.1.9	1	1
R00519	K22515	C00011	C00058	1120	C00058 <=> C00011	1.17.1.9	1	1
R00519	K22515	C00058	C00011	630	C00058 <=> C00011	1.17.1.9	1	1
R00519	K22515	C00058	C00011	680	C00058 => C00011 + C00080	1.17.1.9	1	1
R00519	K22515	C00058	C00011	1120	C00058 <=> C00011	1.17.1.9	1	1
R00519	K22515	C00058	C00080	680	C00058 => C00011 + C00080	1.17.1.9	1	1
R02361	K22539	C00470	C06118	40	C00470 => C06118	4.2.2.2	1	1
R01306	K22553	C02519	C00156	362	C02519 => C00156	1.14.99.15	1	1
R03130	K22588	C00978	C01598	380	C00978 => C01598	2.1.1.4	1	1
R02743	K22596	C00669	C00097	480	C00669 => C00097 + C01879	4.3.2.9	1	1
R02743	K22596	C00669	C01879	480	C00669 => C00097 + C01879	4.3.2.9	1	1
R03749	K22596	C03740	C00151	480	C03740 => C00151 + C01879	4.3.2.9	1	1
R03749	K22596	C03740	C01879	480	C03740 => C00151 + C01879	4.3.2.9	1	1
R00434	K22600	C00044	C00942	230	C00044 => C00942	4.6.1.2	1	1
R02937	K22601	C00169	C00802	1120	C00169 <=> C00802	2.1.3.5	1	1
R02937	K22601	C00802	C00169	230	C00802 => C00169	2.1.3.5	1	1
R02937	K22601	C00802	C00169	1120	C00169 <=> C00802	2.1.3.5	1	1
R04522	K22678	C04596	C04623	1120	C04623 <=> C04596	4.5.1.1	1	1
R04522	K22678	C04623	C04596	351	C04623 => C04596	4.5.1.1	1	1
R04522	K22678	C04623	C04596	1120	C04623 <=> C04596	4.5.1.1	1	1
R03875	K22748	C02188	C05544	310	C02188 => C05544	2.1.1.354	1	1
R04866	K22748	C05544	C05545	310	C05544 => C05545	2.1.1.354	1	1
R04867	K22748	C05545	C05546	310	C05545 => C05546	2.1.1.354	1	1
R04900	K22772	C05623	C05625	944	C05623 => C05625	2.4.1.159	1	1
R04900	K22772	C05623	C05625	1110	C05623 <=> C05625	2.4.1.159	1	1
R04900	K22772	C05625	C05623	1110	C05623 <=> C05625	2.4.1.159	1	1
R08128	K22794	C12626	C16490	944	C12626 => C16490	2.4.1.239	1	1
R06804	K22794	C12249	C12634	944	C12249 => C12634	2.4.1.239	1	1
R02241	K22831	C00040	C00416	561	C00681 + C00040 => C00416	2.3.1.51	1	1
R02241	K22831	C00040	C00416	564	C00040 + C00681 => C00416	2.3.1.51	1	1
R02241	K22831	C00681	C00416	561	C00681 + C00040 => C00416	2.3.1.51	1	1
R02241	K22831	C00681	C00416	564	C00040 + C00681 => C00416	2.3.1.51	1	1
R03132	K22846	C00979	C05824	270	C00979 => C05824	2.5.1.144	1	1
R02251	K22848	C00040	C00422	561	C00040 + C00641 => C00422	2.3.1.20	1	1
R02251	K22848	C00641	C00422	561	C00040 + C00641 => C00422	2.3.1.20	1	1
R02251	K22849	C00040	C00422	561	C00040 + C00641 => C00422	2.3.1.20	1	1
R02251	K22849	C00641	C00422	561	C00040 + C00641 => C00422	2.3.1.20	1	1
R01348	K22887	C00162	C03547	71	C00162 => C03547	1.14.14.80	1	1
R02135	K22911	C01081	C00378	730	C01081 => C00378	3.1.3.100	1	1
R07280	K22912	C04454	C04732	740	C04454 => C04732	3.1.3.104	1	1
R00289	K22920	C00029	C00103	52	C00103 <=> C00029	2.7.7.9	1	1
R00289	K22920	C00029	C00103	520	C00103 <=> C00029	2.7.7.9	1	1
R00289	K22920	C00029	C00103	1110	C00103 <=> C00029	2.7.7.9	1	1
R00289	K22920	C00103	C00029	40	C00103 => C00029	2.7.7.9	1	1
R00289	K22920	C00103	C00029	52	C00103 <=> C00029	2.7.7.9	1	1
R00289	K22920	C00103	C00029	500	C00103 => C00029	2.7.7.9	1	1
R00289	K22920	C00103	C00029	520	C00103 <=> C00029	2.7.7.9	1	1
R00289	K22920	C00103	C00029	1110	C00103 <=> C00029	2.7.7.9	1	1
R00421	K22926	C00043	C04573	520	C00043 => C04573	1.1.1.136	1	1
R03006	K22932	C00858	C01562	943	C00858 => C01562	1.14.14.88	1	1
R03006	K22932	C00858	C01562	1110	C00858 <=> C01562	1.14.14.88	1	1
R03006	K22932	C01562	C00858	1110	C00858 <=> C01562	1.14.14.88	1	1
R07776	K22932	C00814	C10520	943	C00814 => C10520	1.14.14.88	1	1
R01526	K22935	C00199	C00309	40	C00309 <=> C00199	2.7.1.47	1	1
R01526	K22935	C00309	C00199	40	C00309 <=> C00199	2.7.1.47	1	1
R00089	K22944	C00002	C00575	230	C00002 => C00575	4.6.1.1	1	1
R00161	K22949	C00061	C00016	740	C00061 => C00016	2.7.7.2	1	1
R03247	K22958	C01108	C01424	1120	C01424 <=> C01108	4.1.1.59	1	1
R03247	K22958	C01424	C01108	627	C01424 => C01108	4.1.1.59	1	1
R03247	K22958	C01424	C01108	1120	C01424 <=> C01108	4.1.1.59	1	1
R01388	K22982	C00168	C00258	680	C00168 => C00258	1.1.1.81	1	1
R01388	K22982	C00168	C00258	260	C00258 <=> C00168	1.1.1.81	1	1
R01388	K22982	C00168	C00258	630	C00258 <=> C00168	1.1.1.81	1	1
R01388	K22982	C00168	C00258	1120	C00258 <=> C00168	1.1.1.81	1	1
R01388	K22982	C00258	C00168	260	C00258 <=> C00168	1.1.1.81	1	1
R01388	K22982	C00258	C00168	630	C00258 <=> C00168	1.1.1.81	1	1
R01388	K22982	C00258	C00168	1120	C00258 <=> C00168	1.1.1.81	1	1
R01392	K22982	C00168	C00258	260	C00258 <=> C00168	1.1.1.81	1	1
R01392	K22982	C00168	C00258	630	C00258 <=> C00168	1.1.1.81	1	1
R01392	K22982	C00258	C00168	260	C00258 <=> C00168	1.1.1.81	1	1
R01392	K22982	C00258	C00168	630	C00258 <=> C00168	1.1.1.81	1	1
R02361	K22994	C00470	C06118	40	C00470 => C06118	4.2.2.9	1	1
R01370	K23109	C00166	C05607	960	C05607 <= C00166	1.1.1.110	1	1
R01370	K23109	C00166	C05607	360	C05607 <=> C00166	1.1.1.110	1	1
R01370	K23109	C05607	C00166	360	C05607 <=> C00166	1.1.1.110	1	1
R00251	K23123	C01879	C00025	480	C01879 => C00025	3.5.2.9	1	1
R00251	K23124	C01879	C00025	480	C01879 => C00025	3.5.2.9	1	1
R08499	K23232	C17621	C17622	902	C17621 => C17622	1.1.1.324	1	1
R08499	K23232	C17621	C17622	1110	C17621 <=> C17622	1.1.1.324	1	1
R08499	K23232	C17622	C17621	1110	C17621 <=> C17622	1.1.1.324	1	1
R00562	K23233	C00062	C04137	330	C00062 <=> C04137	1.5.1.11	1	1
R00562	K23233	C04137	C00062	330	C00062 <=> C04137	1.5.1.11	1	1
R03889	K23234	C03824	C02220	380	C03824 => C02220	1.2.1.32	1	1
R02260	K23257	C00424	C00546	620	C00546 <=> C00424	1.1.1.283	1	1
R02260	K23257	C00546	C00424	620	C00546 <=> C00424	1.1.1.283	1	1
R01550	K23259	C00207	C01845	640	C01845 <=> C00207	1.1.1.80	1	1
R01550	K23259	C01845	C00207	640	C01845 <=> C00207	1.1.1.80	1	1
R03594	K23260	C01752	C01527	940	C01752 => C01527	2.4.1.128	1	1
R06803	K23261	C12644	C12645	942	C12644 => C12645	2.4.1.116	1	1
R06819	K23261	C08620	C12646	942	C08620 => C12646	2.4.1.116	1	1
R04463	K23264	C04376	C04640	230	C04376 => C04640	6.3.5.3	1	1
R04463	K23264	C04376	C04640	1110	C04376 <=> C04640	6.3.5.3	1	1
R04463	K23264	C04640	C04376	1110	C04376 <=> C04640	6.3.5.3	1	1
R04463	K23269	C04376	C04640	230	C04376 => C04640	6.3.5.3	1	1
R04463	K23269	C04376	C04640	1110	C04376 <=> C04640	6.3.5.3	1	1
R04463	K23269	C04640	C04376	1110	C04376 <=> C04640	6.3.5.3	1	1
R04463	K23270	C04376	C04640	230	C04376 => C04640	6.3.5.3	1	1
R04463	K23270	C04376	C04640	1110	C04376 <=> C04640	6.3.5.3	1	1
R04463	K23270	C04640	C04376	1110	C04376 <=> C04640	6.3.5.3	1	1
R03556	K23276	C01433	C06071	1110	C06071 <=> C01433	1.14.14.85	1	1
R03556	K23276	C06071	C01433	902	C06071 => C01433	1.14.14.85	1	1
R03556	K23276	C06071	C01433	1110	C06071 <=> C01433	1.14.14.85	1	1
R05832	K23276	C01512	C11636	1110	C11636 <=> C01512	1.14.14.85	1	1
R05832	K23276	C11636	C01512	902	C11636 => C01512	1.14.14.85	1	1
R05832	K23276	C11636	C01512	1110	C11636 <=> C01512	1.14.14.85	1	1
R00586	K23304	C00065	C00979	270	C00065 <=> C00979	2.3.1.30	1	1
R00586	K23304	C00065	C00979	920	C00065 => C00979	2.3.1.30	1	1
R00586	K23304	C00065	C00979	1120	C00065 <=> C00979	2.3.1.30	1	1
R00586	K23304	C00979	C00065	270	C00065 <=> C00979	2.3.1.30	1	1
R00586	K23304	C00979	C00065	1120	C00065 <=> C00979	2.3.1.30	1	1
R05563	K23359	C01010	C06555	1120	C06555 <=> C01010	3.5.1.84	1	1
R05563	K23359	C06555	C01010	791	C06555 => C01010	3.5.1.84	1	1
R05563	K23359	C06555	C01010	1120	C06555 <=> C01010	3.5.1.84	1	1
R05030	K23393	C05893	C05894	550	C05893 => C05894	6.3.5.13	1	1
R02135	K23458	C01081	C00378	730	C01081 => C00378	3.1.3.2	1	1
R00548	K23458	C00061	C00255	740	C00061 => C00255	3.1.3.2	1	1
R05705	K23462	C00061	C01847	524	C00061 => C01847	1.5.1.36	1	1
R05705	K23462	C00061	C01847	1057	C00061 => C01847	1.5.1.36	1	1
R02698	K23470	C00642	C01161	350	C00642 => C01161	1.5.1.36	1	1
R02698	K23470	C00642	C01161	1120	C00642 <=> C01161	1.5.1.36	1	1
R02698	K23470	C01161	C00642	1120	C00642 <=> C01161	1.5.1.36	1	1
R05705	K23470	C00061	C01847	524	C00061 => C01847	1.5.1.36	1	1
R05705	K23470	C00061	C01847	1057	C00061 => C01847	1.5.1.36	1	1
R02698	K23492	C00642	C01161	350	C00642 => C01161	1.14.14.9	1	1
R02698	K23492	C00642	C01161	1120	C00642 <=> C01161	1.14.14.9	1	1
R02698	K23492	C01161	C00642	1120	C00642 <=> C01161	1.14.14.9	1	1
R03860	K23493	C02151	C03677	901	C02151 <=> C03677	1.3.1.36	1	1
R03860	K23493	C02151	C03677	1110	C02151 <=> C03677	1.3.1.36	1	1
R03860	K23493	C03677	C02151	901	C02151 <=> C03677	1.3.1.36	1	1
R03860	K23493	C03677	C02151	1110	C02151 <=> C03677	1.3.1.36	1	1
R05244	K23528	C00472	C00530	627	C00472 => C00530	1.6.5.6	1	1
R05244	K23528	C00472	C00530	1120	C00472 <=> C00530	1.6.5.6	1	1
R05244	K23528	C00530	C00472	1120	C00472 <=> C00530	1.6.5.6	1	1
R05399	K23529	C02814	C07103	627	C07103 <=> C02814	1.6.5.7	1	1
R05399	K23529	C02814	C07103	1120	C07103 <=> C02814	1.6.5.7	1	1
R05399	K23529	C07103	C02814	361	C07103 => C02814	1.6.5.7	1	1
R05399	K23529	C07103	C02814	627	C07103 <=> C02814	1.6.5.7	1	1
R05399	K23529	C07103	C02814	1120	C07103 <=> C02814	1.6.5.7	1	1
R08034	K23548	C16396	C16399	633	C16396 => C16399	1.12.99.6	1	1
R08034	K23548	C16396	C16399	1120	C16396 <=> C16399	1.12.99.6	1	1
R08034	K23548	C16399	C16396	1120	C16396 <=> C16399	1.12.99.6	1	1
R08034	K23549	C16396	C16399	633	C16396 => C16399	1.12.99.6	1	1
R08034	K23549	C16396	C16399	1120	C16396 <=> C16399	1.12.99.6	1	1
R08034	K23549	C16399	C16396	1120	C16396 <=> C16399	1.12.99.6	1	1
R04018	K23550	C06128	C02686	600	C06128 => C02686	3.2.1.18	1	1
R03875	K23700	C02188	C05544	310	C02188 => C05544	2.1.1.359	1	1
R04866	K23700	C05544	C05545	310	C05544 => C05545	2.1.1.359	1	1
R04867	K23700	C05545	C05546	310	C05545 => C05546	2.1.1.359	1	1
R01496	K23727	C00319	C00195	600	C00319 => C00195	2.3.1.291	1	1
R06517	K23727	C00836	C12126	600	C00836 => C12126	2.3.1.291	1	1
R06722	K23741	G00011	G10694	513	G00011 => G10694	3.2.1.209	1	1
R01176	K23756	C00246	C00136	650	C00246 => C00136	6.2.1.2	1	1
R03522	K23790	C00051	C02320	480	C00051 + C01322 => C02320	2.5.1.18	1	1
R03522	K23790	C01322	C02320	480	C00051 + C01322 => C02320	2.5.1.18	1	1
R07002	K23790	C14786	C14791	980	C14786 => C14791	2.5.1.18	1	1
R07003	K23790	C14787	C14793	980	C14787 => C14793	2.5.1.18	1	1
R07004	K23790	C14787	C14792	980	C14787 => C14792	2.5.1.18	1	1
R07023	K23790	C14802	C14803	980	C14802 => C14803	2.5.1.18	1	1
R07024	K23790	C14802	C14804	980	C14802 => C14804	2.5.1.18	1	1
R07025	K23790	C14800	C14805	980	C14800 => C14805	2.5.1.18	1	1
R07026	K23790	C14800	C14806	980	C14800 => C14806	2.5.1.18	1	1
R07069	K23790	C14839	C14847	980	C14839 => C14847	2.5.1.18	1	1
R07070	K23790	C14840	C14848	980	C14840 => C14848	2.5.1.18	1	1
R07083	K23790	C14851	C14855	980	C14851 => C14855	2.5.1.18	1	1
R07084	K23790	C14852	C14856	980	C14852 => C14856	2.5.1.18	1	1
R07091	K23790	C14858	C14861	980	C14858 => C14861	2.5.1.18	1	1
R07092	K23790	C14857	C14865	980	C14857 => C14865	2.5.1.18	1	1
R07093	K23790	C14859	C14864	980	C14859 => C14864	2.5.1.18	1	1
R07094	K23790	C14865	C14863	980	C14865 => C14863	2.5.1.18	1	1
R07100	K23790	C06790	C14868	980	C06790 => C14868	2.5.1.18	1	1
R07113	K23790	C11088	C14874	980	C11088 => C14874	2.5.1.18	1	1
R07116	K23790	C14870	C14871	980	C14870 => C14871	2.5.1.18	1	1
R08280	K23790	C07645	C11583	982	C07645 => C11583	2.5.1.18	1	1
R01146	K23995	C00067	C00132	1120	C00132 <=> C00067	1.1.2.10	1	1
R01146	K23995	C00132	C00067	680	C00132 => C00067	1.1.2.10	1	1
R01146	K23995	C00132	C00067	1120	C00132 <=> C00067	1.1.2.10	1	1
R00661	K23999	C00074	C02798	440	C00074 <=> C02798	5.4.2.9	1	1
R00661	K23999	C00074	C02798	1110	C00074 <=> C02798	5.4.2.9	1	1
R00661	K23999	C00074	C02798	1120	C00074 <=> C02798	5.4.2.9	1	1
R00661	K23999	C02798	C00074	440	C00074 <=> C02798	5.4.2.9	1	1
R00661	K23999	C02798	C00074	1110	C00074 <=> C02798	5.4.2.9	1	1
R00661	K23999	C02798	C00074	1120	C00074 <=> C02798	5.4.2.9	1	1
R00093	K00264	C00026	C00025	250	C00064 + C00026 => C00025	1.4.1.14	1	2
R00093	K00264	C00026	C00025	1110	C00025 <=> C00026	1.4.1.14	1	2
R00093	K00264	C00064	C00025	250	C00064 + C00026 => C00025	1.4.1.14	1	2
R00093	K00264	C00064	C00025	910	C00025 <= C00064	1.4.1.14	1	2
R00093	K00264	C00064	C00025	1120	C00025 <=> C00064	1.4.1.14	1	2
R00114	K00265	C00026	C00025	250	C00026 => C00025	1.4.1.13	1	2
R00114	K00265	C00026	C00025	1110	C00025 <=> C00026	1.4.1.13	1	2
R00114	K00265	C00064	C00025	910	C00025 <= C00064	1.4.1.13	1	2
R00114	K00265	C00064	C00025	1120	C00025 <=> C00064	1.4.1.13	1	2
R00114	K00266	C00026	C00025	250	C00026 => C00025	1.4.1.13	1	2
R00114	K00266	C00026	C00025	1110	C00025 <=> C00026	1.4.1.13	1	2
R00114	K00266	C00064	C00025	910	C00025 <= C00064	1.4.1.13	1	2
R00114	K00266	C00064	C00025	1120	C00025 <=> C00064	1.4.1.13	1	2
R00021	K00284	C00064	C00025	910	C00025 <= C00064	1.4.7.1	1	2
R03984	K00310	C00127	C00051	480	C00127 <=> C00051	1.5.4.1	1	2
R00100	K00326	C00996	C00999	520	C00996 => C00999	1.6.2.2	2	2
R00115	K00383	C00005	C00051	480	C00127 + C00005 => C00006 + C00051	1.8.1.7	1	2
R00115	K00383	C00127	C00051	480	C00127 + C00005 => C00006 + C00051	1.8.1.7	1	2
R00031	K00422	C00082	C00355	350	C00082 => C00355	1.10.3.1	2	2
R00031	K00422	C00082	C00355	950	C00082 => C00355	1.10.3.1	2	2
R00031	K00422	C00082	C00355	1110	C00082 <=> C00355	1.10.3.1	2	2
R00031	K00422	C00355	C00082	1110	C00082 <=> C00355	1.10.3.1	2	2
R00045	K00422	C00355	C00822	350	C00355 => C00822	1.10.3.1	2	2
R00068	K00423	C00072	C05422	53	C00072 => C05422	1.10.3.3	2	2
R02281	K00496	C00340	C00435	71	C00340 + C01371 => C00435 + C00226	1.14.15.3	2	2
R02281	K00496	C01371	C00435	71	C00340 + C01371 => C00435 + C00226	1.14.15.3	1	2
R02363	K00505	C00530	C00001	740	C00007 + C00530 => C00001 + C00472	1.14.18.1	2	2
R02363	K00505	C00530	C00472	740	C00007 + C00530 => C00001 + C00472	1.14.18.1	2	2
R04884	K00505	C05578	C05579	350	C05578 => C05579	1.14.18.1	2	2
R02363	K00505	C00007	C00001	740	C00007 + C00530 => C00001 + C00472	1.14.18.1	1	2
R02363	K00505	C00007	C00472	740	C00007 + C00530 => C00001 + C00472	1.14.18.1	1	2
R00032	K00515	C02094	C00376	830	C02094 => C00376	1.13.11.63	1	2
R02000	K00529	C00340	C00435	71	C00340 <=> C00435	1.18.1.3	2	2
R02000	K00529	C00435	C00340	71	C00435 => C00340	1.18.1.3	2	2
R02000	K00529	C00435	C00340	71	C00340 <=> C00435	1.18.1.3	2	2
R05185	K00531	C00697	C00014	910	C00697 => C00014	1.18.6.1	1	2
R05185	K00531	C00697	C00014	1120	C00697 <=> C00014	1.18.6.1	1	2
R00019	K00532	C00139	C00080	680	C00282 + C00139 => C00138 + C00080	1.12.7.2	2	2
R00019	K00532	C00139	C00138	680	C00282 + C00139 => C00138 + C00080	1.12.7.2	2	2
