kegg	eawag	alam	kegg	eawag	alam
C14786	0	0	C14791	0	0
C14787	0	0	C14793	0	0
C14787	0	0	C14792	0	0
C14802	0	0	C14803	0	0
C14802	0	0	C14804	0	0
C14800	0	0	C14805	0	0
C14800	0	0	C14806	0	0
C14839	0	0	C14847	0	0
C14840	0	0	C14848	0	0
C14851	0	0	C14855	0	0
C14852	0	0	C14856	0	0
C14858	0	0	C14861	0	0
C14857	0	0	C14865	0	0
C14859	0	0	C14864	0	0
C14865	0	0	C14863	0	0
C06790	1	0	C14868	0	0
C11088	1	0	C14874	0	0
C14870	1	0	C14871	0	0
C07645	0	0	C11583	0	0
C01269	0	0	C03175	0	0
C01269	0	0	C03175	0	0
C03175	0	0	C01269	0	0
C03175	0	0	C01269	0	0
C00751	0	1	C03428	0	0
C03428	0	0	C00751	0	1
C03428	0	0	C00751	0	1
C00448	0	1	C03428	0	0
C00448	0	1	C03428	0	0
C00315	0	1	C00750	0	1
C00315	0	1	C00750	0	1
C00750	0	1	C00315	0	1
C01137	0	1	C00170	0	1
C01137	0	1	C00750	0	1
C03372	0	0	C03715	0	0
C00448	0	1	C04216	0	0
C00448	0	1	C04216	0	0
C04216	0	0	C00448	0	1
C00448	0	1	C04574	0	0
C00448	0	1	C04574	0	0
C04574	0	0	C00448	0	1
C00909	0	1	C02166	0	1
C00134	0	1	C06366	0	0
C00134	0	1	C06366	0	0
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C00097	0	1	C00957	0	1
C00957	0	1	C00097	0	1
C00506	0	1	C05528	0	1
C05528	0	1	C00506	0	1
C00606	0	1	C05527	0	0
C05947	0	0	C05946	0	0
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C00097	0	1	C00957	0	1
C00957	0	1	C00097	0	1
C00506	0	1	C05528	0	1
C05528	0	1	C00506	0	1
C00606	0	1	C05527	0	0
C05947	0	0	C05946	0	0
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00036	0	1	C00049	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00049	0	1	C00036	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C00097	0	1	C00957	0	1
C00957	0	1	C00097	0	1
C00506	0	1	C05528	0	1
C05528	0	1	C00506	0	1
C00606	0	1	C05527	0	0
C05947	0	0	C05946	0	0
C00022	1	1	C00041	0	1
C00022	1	1	C00041	0	1
C00022	1	1	C00041	0	1
C00041	0	1	C00022	1	1
C00041	0	1	C00022	1	1
C00041	0	1	C00022	1	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01180	0	0	C00073	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01100	0	0	C01267	0	0
C01100	0	0	C01267	0	0
C01267	0	0	C01100	0	0
C01267	0	0	C01100	0	0
C00437	0	1	C01250	0	0
C01250	0	0	C00437	0	1
C01250	0	0	C00437	0	1
C00077	0	0	C01165	0	0
C00077	0	0	C01165	0	0
C01165	0	0	C00077	0	0
C01165	0	0	C00077	0	0
C00064	0	1	C00352	0	1
C00085	0	1	C00352	0	1
C00099	0	1	C00222	1	1
C00099	0	1	C00222	1	1
C00222	1	1	C00099	0	1
C00222	1	1	C00099	0	1
C03284	0	1	C06002	1	0
C06002	1	0	C03284	0	1
C00099	0	1	C00222	1	1
C00099	0	1	C00222	1	1
C00222	1	1	C00099	0	1
C00222	1	1	C00099	0	1
C00232	1	1	C00334	0	1
C00232	1	1	C00334	0	1
C00334	0	1	C00232	1	1
C00334	0	1	C00232	1	1
C00022	1	1	C00133	0	1
C00133	0	1	C00022	1	1
C00166	0	1	C02265	0	0
C02265	0	0	C00166	0	1
C00515	0	1	C01110	0	0
C01110	0	0	C00515	0	1
C00739	0	0	C03239	0	0
C00792	0	1	C03771	0	1
C03771	0	1	C00792	0	1
C05947	0	0	C05946	0	0
C17211	0	0	C17213	0	0
C17211	0	0	C17213	0	0
C17213	0	0	C17211	0	0
C17213	0	0	C17211	0	0
C17216	0	0	C17217	0	0
C17217	0	0	C17216	0	0
C00407	0	1	C00671	0	0
C00407	0	1	C00671	0	0
C00407	0	1	C00671	0	0
C00671	0	0	C00407	0	1
C00671	0	0	C00407	0	1
C00671	0	0	C00407	0	1
C00123	0	1	C00233	0	1
C00123	0	1	C00233	0	1
C00123	0	1	C00233	0	1
C00123	0	1	C00233	0	1
C00233	0	1	C00123	0	1
C00233	0	1	C00123	0	1
C00233	0	1	C00123	0	1
C00141	0	1	C00183	1	1
C00141	0	1	C00183	1	1
C00141	0	1	C00183	1	1
C00141	0	1	C00183	1	1
C00183	1	1	C00141	0	1
C00183	1	1	C00141	0	1
C00183	1	1	C00141	0	1
C00183	1	1	C00141	0	1
C01005	0	1	C03232	0	1
C01005	0	1	C03232	0	1
C03232	0	1	C01005	0	1
C03232	0	1	C01005	0	1
C03232	0	1	C01005	0	1
C06054	0	0	C06055	0	0
C06055	0	0	C06054	0	0
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00079	0	1	C00166	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00166	0	1	C00079	0	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C00082	1	1	C01179	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01179	1	1	C00082	1	1
C01180	0	0	C00073	0	1
C00254	0	0	C00826	0	0
C01092	0	0	C01037	0	0
C00141	0	1	C00183	1	1
C00141	0	1	C00183	1	1
C00183	1	1	C00141	0	1
C00183	1	1	C00141	0	1
C00441	0	0	C03283	0	0
C00441	0	0	C03283	0	0
C03283	0	0	C00441	0	0
C03415	0	0	C05932	0	0
C00031	0	1	C00092	0	1
C00031	0	1	C00092	0	1
C00031	0	1	C00092	0	1
C00092	0	1	C00031	0	1
C00095	0	1	C05345	0	0
C00159	1	1	C00275	0	1
C00159	1	1	C00275	0	1
C00275	0	1	C00159	1	1
C00221	1	0	C01172	0	0
C00221	1	0	C01172	0	0
C00221	1	0	C01172	0	0
C01172	0	0	C00221	1	0
C01172	0	0	C00221	1	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00329	0	1	C00352	0	1
C00352	0	1	C00329	0	1
C02336	0	0	C05345	0	0
C02336	0	0	C05345	0	0
C05345	0	0	C02336	0	0
C05345	0	0	C02336	0	0
C00031	0	1	C00092	0	1
C00031	0	1	C00092	0	1
C00031	0	1	C00092	0	1
C00092	0	1	C00031	0	1
C00221	1	0	C01172	0	0
C00221	1	0	C01172	0	0
C00221	1	0	C01172	0	0
C01172	0	0	C00221	1	0
C01172	0	0	C00221	1	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00095	0	1	C01094	0	1
C00095	0	1	C05345	0	0
C02336	0	0	C05345	0	0
C02336	0	0	C05345	0	0
C05345	0	0	C02336	0	0
C05345	0	0	C02336	0	0
C00312	0	0	C06441	0	0
C06441	0	0	C00312	0	0
C00861	0	0	C01131	0	0
C01097	0	0	C03785	0	0
C03785	0	0	C01097	0	0
C01097	0	0	C03785	0	0
C03785	0	0	C01097	0	0
C01097	0	0	C03785	0	0
C03785	0	0	C01097	0	0
C01097	0	0	C03785	0	0
C03785	0	0	C01097	0	0
C05345	0	0	C05378	0	0
C05345	0	0	C05378	0	0
C05345	0	0	C05378	0	0
C05345	0	0	C05378	0	0
C05345	0	0	C05378	0	0
C05345	0	0	C05378	0	0
C05378	0	0	C05345	0	0
C05378	0	0	C05345	0	0
C00257	0	1	C00345	0	1
C00257	0	1	C00345	0	1
C00257	0	1	C00345	0	1
C00345	0	1	C00257	0	1
C00345	0	1	C00257	0	1
C00117	0	0	C00121	0	1
C00121	0	1	C00117	0	0
C00673	0	1	C01801	0	1
C01801	0	1	C00673	0	1
C00199	0	1	C00309	0	1
C00309	0	1	C00199	0	1
C00508	0	0	C01101	0	0
C01101	0	0	C00508	0	0
C00231	0	1	C00310	0	1
C00310	0	1	C00231	0	1
C00199	0	1	C01182	0	0
C00199	0	1	C01182	0	0
C01182	0	0	C00199	0	1
C00020	0	1	C00212	0	1
C00212	0	1	C00020	0	1
C00214	0	1	C00364	0	1
C00526	0	1	C00365	0	1
C11736	0	0	C04242	0	0
C00003	0	1	C00006	0	1
C00882	0	1	C00010	1	1
C00053	0	1	C00224	0	1
C00224	0	1	C00053	0	1
C00224	0	1	C00053	0	1
C00224	0	1	C00053	0	1
C00255	0	1	C00061	0	1
C00116	1	1	C00093	0	1
C00258	0	1	C00631	0	1
C00258	0	1	C00631	0	1
C00258	0	1	C00631	0	1
C00631	0	1	C00258	0	1
C00114	0	1	C00588	0	1
C00831	0	1	C01134	0	1
C00864	0	1	C03492	0	0
C04079	0	0	C04352	0	1
C00250	0	1	C00018	0	1
C00314	0	1	C00627	0	1
C00534	0	1	C00647	0	1
C00418	0	1	C01107	0	1
C00418	0	1	C01107	0	1
C01107	0	1	C00418	0	1
C00263	0	1	C01102	0	0
C00263	0	1	C01102	0	0
C01102	0	0	C00263	0	1
C00002	0	1	C00008	0	1
C00002	0	1	C00008	0	1
C00008	0	1	C00002	0	1
C00008	0	1	C00002	0	1
C00022	1	1	C00074	0	1
C00022	1	1	C00074	0	1
C00074	0	1	C00022	1	1
C00074	0	1	C00022	1	1
C00074	0	1	C00022	1	1
C00074	0	1	C00022	1	1
C00074	0	1	C00022	1	1
C00035	0	1	C00044	0	1
C00044	0	1	C00035	0	1
C00131	0	1	C00206	0	1
C00206	0	1	C00131	0	1
C00361	0	1	C00286	0	1
C00022	1	1	C00074	0	1
C00074	0	1	C00022	1	1
C00074	0	1	C00022	1	1
C00074	0	1	C00022	1	1
C00204	0	0	C04442	0	0
C00204	0	0	C04442	0	0
C00204	0	0	C04442	0	0
C04442	0	0	C00204	0	0
C04442	0	0	C00204	0	0
C00199	0	1	C00309	0	1
C00309	0	1	C00199	0	1
C00475	0	1	C00055	0	1
C00475	0	1	C00055	0	1
C00475	0	1	C00055	0	1
C00475	0	1	C00055	0	1
C00299	0	1	C00105	0	1
C00299	0	1	C00105	0	1
C00299	0	1	C00105	0	1
C00299	0	1	C00105	0	1
C00475	0	1	C00055	0	1
C00299	0	1	C00105	0	1
C00299	0	1	C00105	0	1
C00475	0	1	C00055	0	1
C00475	0	1	C00055	0	1
C00299	0	1	C00105	0	1
C00299	0	1	C00105	0	1
C00299	0	1	C00105	0	1
C00475	0	1	C00055	0	1
C00475	0	1	C00055	0	1
C16633	0	0	C16634	0	0
C04294	0	0	C04327	0	0
C01721	0	0	C01099	0	0
C00312	0	0	C03291	0	0
C03291	0	0	C00312	0	0
C00618	0	0	C14899	0	0
C00618	0	0	C14899	0	0
C01094	0	1	C05378	0	0
C05378	0	0	C01094	0	1
C01216	0	0	C01286	0	0
C00140	0	1	C00357	0	1
C00357	0	1	C00140	0	1
C00645	0	1	C04257	0	0
C00221	1	0	C01172	0	0
C00221	1	0	C01172	0	0
C00221	1	0	C01172	0	0
C01172	0	0	C00221	1	0
C01172	0	0	C00221	1	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00267	1	0	C00668	0	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C00668	0	0	C00267	1	0
C17558	0	0	C17556	0	0
C01194	0	0	C01277	0	1
C01194	0	0	C01277	0	1
C01277	0	1	C04637	0	1
C01277	0	1	C04637	0	1
C00493	0	0	C03175	0	0
C00493	0	0	C03175	0	0
C03175	0	0	C00493	0	0
C00130	0	1	C00294	0	1
C00294	0	1	C00130	0	1
C00144	0	1	C00387	0	1
C00387	0	1	C00144	0	1
C00020	0	1	C00212	0	1
C00212	0	1	C00020	0	1
C00881	0	1	C00239	0	1
C00189	1	1	C00346	0	1
C00354	0	1	C00085	0	1
C05345	0	0	C05378	0	0
C05378	0	0	C05345	0	0
C03089	0	0	C04188	0	0
C05345	0	0	C00665	0	1
C00641	0	0	C00416	0	1
C00641	0	0	C00416	0	1
C00641	0	0	C00416	0	1
C00381	0	1	C00110	0	1
C00330	0	1	C00362	0	1
C00362	0	1	C00330	0	1
C01245	0	1	C01272	0	1
C01245	0	1	C01272	0	1
C04932	0	0	C04919	0	0
C01194	0	0	C04549	0	0
C01194	0	0	C04549	0	0
C01097	0	0	C03785	0	0
C03785	0	0	C01097	0	0
C11435	0	0	C11436	0	0
C11435	0	0	C11436	0	0
C11436	0	0	C11435	0	0
C11557	0	0	C04637	0	1
C11557	0	0	C04637	0	1
C04549	0	0	C11556	0	0
C04549	0	0	C11556	0	0
C04637	0	1	C05981	0	0
C04637	0	1	C05981	0	0
C01194	0	0	C04549	0	0
C01194	0	0	C04549	0	0
C01277	0	1	C11554	0	0
C01277	0	1	C11554	0	0
C00033	1	1	C00227	0	0
C00033	1	1	C00227	0	0
C00033	1	1	C00227	0	0
C00033	1	1	C00227	0	0
C00033	1	1	C00227	0	0
C00227	0	0	C00033	1	1
C00227	0	0	C00033	1	1
C00227	0	0	C00033	1	1
C00227	0	0	C00033	1	1
C00163	0	1	C02876	0	0
C02876	0	0	C00163	0	1
C00014	0	0	C00169	0	1
C00014	0	0	C00169	0	1
C00014	0	0	C00169	0	1
C00169	0	1	C00014	0	0
C00169	0	1	C00014	0	0
C00169	0	1	C00014	0	0
C01563	0	0	C00169	0	1
C00197	0	1	C00236	0	1
C00197	0	1	C00236	0	1
C00197	0	1	C00236	0	1
C00197	0	1	C00236	0	1
C00236	0	1	C00197	0	1
C00236	0	1	C00197	0	1
C00236	0	1	C00197	0	1
C00049	0	1	C03082	0	0
C00049	0	1	C03082	0	0
C00049	0	1	C03082	0	0
C00049	0	1	C03082	0	0
C00049	0	1	C03082	0	0
C03082	0	0	C00049	0	1
C03082	0	0	C00049	0	1
C00246	1	1	C02527	0	0
C02527	0	0	C00246	1	1
C00624	0	1	C04133	0	0
C00624	0	1	C04133	0	0
C04133	0	0	C00624	0	1
C00025	0	1	C03287	0	0
C00163	0	1	C02876	0	0
C02876	0	0	C00163	0	1
C00300	0	1	C02305	0	1
C00062	0	1	C05945	0	0
C01107	0	1	C01143	0	1
C01107	0	1	C01143	0	1
C01143	0	1	C01107	0	1
C00008	0	1	C00020	0	1
C00008	0	1	C00020	0	1
C00206	0	1	C00360	0	1
C00360	0	1	C00206	0	1
C00002	0	1	C00008	0	1
C00002	0	1	C00008	0	1
C00008	0	1	C00002	0	1
C00008	0	1	C00002	0	1
C11038	0	0	C11039	0	0
C00015	0	1	C00075	0	1
C00075	0	1	C00015	0	1
C00035	0	1	C00044	0	1
C00044	0	1	C00035	0	1
C00063	0	1	C00112	0	1
C00112	0	1	C00063	0	1
C00081	0	1	C00104	0	1
C00104	0	1	C00081	0	1
C00131	0	1	C00206	0	1
C00206	0	1	C00131	0	1
C00286	0	1	C00361	0	1
C00361	0	1	C00286	0	1
C00363	0	1	C00459	0	1
C00459	0	1	C00363	0	1
C00458	0	1	C00705	0	1
C00705	0	1	C00458	0	1
C00460	0	1	C01346	0	1
C01346	0	1	C00460	0	1
C01344	0	0	C01345	0	1
C01345	0	1	C01344	0	0
C00035	0	1	C00144	0	1
C00144	0	1	C00035	0	1
C00361	0	1	C00362	0	1
C00362	0	1	C00361	0	1
C00365	0	1	C01346	0	1
C01346	0	1	C00365	0	1
C00363	0	1	C00364	0	1
C00364	0	1	C00363	0	1
C00015	0	1	C00075	0	1
C00055	0	1	C00112	0	1
C00112	0	1	C00055	0	1
C00239	0	1	C00705	0	1
C00015	0	1	C00105	0	1
C00105	0	1	C00015	0	1
C01081	0	1	C00068	0	1
C00117	0	0	C00119	0	1
C00117	0	0	C00119	0	1
C00117	0	0	C00119	0	1
C00117	0	0	C00119	0	1
C00119	0	1	C00117	0	0
C00119	0	1	C00117	0	0
C00119	0	1	C00117	0	0
C00378	1	1	C00068	0	1
C01300	0	0	C04807	0	0
C00044	0	1	C04494	0	0
C00003	0	1	C00455	0	1
C00455	0	1	C00003	0	1
C00857	0	1	C01185	0	1
C01185	0	1	C00857	0	1
C00061	0	1	C00016	0	1
C00882	0	1	C01134	0	1
C01134	0	1	C00882	0	1
C00059	0	1	C00224	0	1
C00059	0	1	C00224	0	1
C00059	0	1	C00224	0	1
C00224	0	1	C00059	0	1
C05697	1	0	C05686	0	0
C00059	0	1	C00224	0	1
C00059	0	1	C00224	0	1
C00059	0	1	C00224	0	1
C00224	0	1	C00059	0	1
C05697	1	0	C05686	0	0
C00059	0	1	C00224	0	1
C00059	0	1	C00224	0	1
C00059	0	1	C00224	0	1
C00224	0	1	C00059	0	1
C05697	1	0	C05686	0	0
C00029	0	1	C00103	0	1
C00029	0	1	C00103	0	1
C00029	0	1	C00103	0	1
C00103	0	1	C00029	0	1
C00103	0	1	C00029	0	1
C00103	0	1	C00029	0	1
C00103	0	1	C00029	0	1
C00103	0	1	C00029	0	1
C00029	0	1	C00052	0	1
C00029	0	1	C00052	0	1
C00029	0	1	C00103	0	1
C00029	0	1	C00103	0	1
C00052	0	1	C00029	0	1
C00052	0	1	C00029	0	1
C00052	0	1	C00446	0	1
C00052	0	1	C00446	0	1
C00103	0	1	C00029	0	1
C00103	0	1	C00029	0	1
C00103	0	1	C00446	0	1
C00103	0	1	C00446	0	1
C00446	0	1	C00052	0	1
C00446	0	1	C00052	0	1
C00446	0	1	C00103	0	1
C00446	0	1	C00103	0	1
C00096	0	1	C00636	0	1
C00096	0	1	C00636	0	1
C00636	0	1	C00096	0	1
C00636	0	1	C00096	0	1
C00636	0	1	C00096	0	1
C00346	0	1	C00570	0	1
C03557	0	1	C05673	0	0
C00588	0	1	C00307	0	1
C06459	0	0	C05674	0	0
C00003	0	1	C00455	0	1
C00455	0	1	C00003	0	1
C00857	0	1	C01185	0	1
C01185	0	1	C00857	0	1
C00096	0	1	C00636	0	1
C00096	0	1	C00636	0	1
C00636	0	1	C00096	0	1
C00636	0	1	C00096	0	1
C00636	0	1	C00096	0	1
C00103	0	1	C00842	0	1
C00103	0	1	C00842	0	1
C00103	0	1	C00842	0	1
C00842	0	1	C00103	0	1
C00103	0	1	C00498	0	1
C00103	0	1	C00498	0	1
C00498	0	1	C00103	0	1
C00325	0	1	C02985	0	0
C00325	0	1	C02985	0	0
C02985	0	0	C00325	0	1
C02985	0	0	C00325	0	1
C00103	0	1	C00501	0	0
C00103	0	1	C00501	0	0
C00501	0	0	C00103	0	1
C00501	0	0	C00103	0	1
C01187	0	0	C04121	0	0
C00093	0	1	C00513	0	0
C00416	0	1	C00269	0	1
C00416	0	1	C00269	0	1
C00128	0	1	C00270	0	1
C00270	0	1	C00128	0	1
C03410	0	0	C03691	0	1
C03691	0	1	C03410	0	0
C11434	0	0	C11435	0	0
C11434	0	0	C11435	0	0
C11435	0	0	C11434	0	0
C00570	0	1	C00350	0	1
C00641	0	0	C00350	0	1
C05673	0	0	C05675	0	0
C03201	0	0	C04475	0	0
C03454	0	0	C04756	0	0
C04756	0	0	C03454	0	0
C00307	0	1	C00157	0	1
C00641	0	0	C00157	0	1
C03820	0	0	C04598	0	0
C05674	0	0	C05676	0	0
C03201	0	0	C05212	0	0
C00269	0	1	C03892	0	1
C00010	1	1	C00054	0	1
C00010	1	1	C00229	0	1
C03688	0	0	C00054	0	1
C03688	0	0	C00229	0	1
C00065	1	1	C02737	0	1
C00269	0	1	C02737	0	1
C00137	0	1	C01194	0	0
C00269	0	1	C01194	0	0
C00269	0	1	C01194	0	0
C04702	0	0	C00105	0	1
C04702	0	0	C04851	0	0
C17556	0	0	C00105	0	1
C17556	0	0	C04851	0	0
C04882	0	0	C00105	0	1
C04882	0	0	C05897	0	0
C17556	0	0	C00105	0	1
C17556	0	0	C05897	0	0
C00110	0	1	G00001	0	0
C00036	0	1	C00022	1	1
C00269	0	1	C00157	0	1
C00022	1	1	C00074	0	1
C00022	1	1	C00074	0	1
C00022	1	1	C00074	0	1
C00074	0	1	C00022	1	1
C00022	1	1	C00074	0	1
C00022	1	1	C00074	0	1
C00022	1	1	C00074	0	1
C00022	1	1	C00074	0	1
C00074	0	1	C00022	1	1
C01528	0	0	C05172	0	1
C05172	0	1	C01528	0	0
C01909	0	0	C00120	0	1
C00053	0	1	C00054	0	1
C00053	0	1	C00054	0	1
C00054	0	1	C00053	0	1
C00053	0	1	C00054	0	1
C00053	0	1	C00054	0	1
C00054	0	1	C00053	0	1
C01227	0	1	C04555	0	1
C00187	0	1	C18043	0	0
C01953	0	1	C18044	0	1
C00053	0	1	C00054	0	1
C00468	0	1	C02538	0	1
C02538	0	1	C00468	0	1
C00053	0	1	C00054	0	1
C02686	0	1	C06125	0	0
C06125	0	0	C02686	0	1
C06126	0	0	C06127	0	0
C00024	1	1	C00033	1	1
C00033	1	1	C00024	1	1
C00100	1	1	C00163	0	1
C00163	0	1	C00100	1	1
C00186	1	1	C00827	1	0
C00827	1	0	C00186	1	1
C00186	1	1	C00827	1	0
C00827	1	0	C00186	1	1
C00827	1	0	C00186	1	1
C00164	1	1	C00332	1	1
C00164	1	1	C00332	1	1
C00164	1	1	C00332	1	1
C00332	1	1	C00164	1	1
C00332	1	1	C00164	1	1
C00332	1	1	C00164	1	1
C00164	1	1	C00332	1	1
C00164	1	1	C00332	1	1
C00164	1	1	C00332	1	1
C00332	1	1	C00164	1	1
C00332	1	1	C00164	1	1
C00332	1	1	C00164	1	1
C00164	1	1	C00332	1	1
C00164	1	1	C00332	1	1
C00164	1	1	C00332	1	1
C00332	1	1	C00164	1	1
C00332	1	1	C00164	1	1
C00332	1	1	C00164	1	1
C00846	1	0	C02232	1	0
C00846	1	0	C02232	1	0
C02232	1	0	C00846	1	0
C00846	1	0	C02232	1	0
C00846	1	0	C02232	1	0
C02232	1	0	C00846	1	0
C02630	0	0	C03058	0	0
C03058	0	0	C02630	0	0
C00511	1	0	C00894	1	0
C00511	1	0	C00894	1	0
C00894	1	0	C00511	1	0
C02630	0	0	C03058	0	0
C03058	0	0	C02630	0	0
C00511	1	0	C00894	1	0
C00511	1	0	C00894	1	0
C00894	1	0	C00511	1	0
C05172	0	1	C06482	0	0
C06481	0	0	C06482	0	0
C06481	0	0	C06482	0	0
C01416	0	1	C12448	0	0
C01416	0	1	C12448	0	0
C12448	0	0	C01416	0	1
C12650	0	0	C16635	0	0
C07585	1	0	C07446	1	0
C07585	1	0	C07447	0	0
C07054	1	0	C05361	0	0
C07054	1	0	C07446	1	0
C16641	0	0	C11173	0	0
C16543	0	0	C11173	0	0
C00422	0	0	C00162	0	0
C00422	0	0	C00641	0	0
C00641	0	0	C00162	0	0
C00641	0	0	C01885	0	0
C00157	0	1	C04230	0	0
C00157	0	1	C00219	0	1
C00219	0	1	C00157	0	1
C00350	0	1	C04438	0	0
C00157	0	1	C01595	0	0
C04756	0	0	C04635	0	0
C05212	0	0	C04317	0	0
C00157	0	1	C06427	0	0
C01996	0	1	C00114	0	1
C00714	0	0	C00470	0	0
C00714	0	0	C00470	0	0
C02530	0	0	C00187	0	1
C00198	0	0	C00257	0	1
C00198	0	0	C00257	0	1
C00198	0	0	C00257	0	1
C00257	0	1	C00198	0	0
C00257	0	1	C00198	0	0
C00800	0	1	C01040	0	0
C01040	0	0	C00800	0	1
C01880	1	0	C06103	1	0
C01880	1	0	C06103	1	0
C06103	1	0	C01880	1	0
C01885	0	0	C00116	1	1
C01885	0	0	C00162	0	0
C00846	1	0	C03586	0	0
C03586	0	0	C00846	1	0
C03586	0	0	C00846	1	0
C00345	0	1	C01236	0	0
C00345	0	1	C01236	0	0
C00345	0	1	C01236	0	0
C01236	0	0	C00345	0	1
C01236	0	0	C00345	0	1
C01236	0	0	C00345	0	1
C00422	0	0	C00162	0	0
C00916	0	0	C03112	0	0
C02222	1	0	C04431	1	0
C04431	1	0	C02222	1	0
C04431	1	0	C02222	1	0
C07090	1	0	C07091	1	0
C07090	1	0	C07091	1	0
